,Reviews,Topic,Topic Label
11682,ACJR0K8TMZSJ6,9,worked
11683,ADW43S8H5PDXQ,7,quality
11684,A26YO5A2Y8EBEG,0,plastic
11685,A3UF59YAUKN5M,0,plastic
11686,A39STU0JBND4DI,18,brush
11687,A3KS7A3RSULBCC,5,shipping
11688,A1D4UEG3ZX8TIL,14,recommendation
11689,A1D97U0US5G7MA,14,recommendation
11690,A1KPU336EJABV2,0,plastic
11691,A25C2M3QF9G7OQ,7,quality
11692,A1RMNIVY7BSJKN,15,advertise
11693,A29ECXPWGVTV6Q,7,quality
11694,AJR771QZFSEHI,16,bucket
11695,A1N087XH2AUKWP,11,cleaning
11696,A18B28FB5FRJDY,3,liquid
11697,A1XDRSGSV56YQ0,14,recommendation
11698,A2KBF6FDUVXJXI,0,plastic
11699,A39E82EWRW7WZY,6,light
11700,A3B2J6DXJ765VV,7,quality
11701,A30DF71BED07GG,18,brush
11702,AXM76I9V0451M,14,recommendation
11703,A3PJ0N80WO0IT1,14,recommendation
11704,A3G5MOHY1U635N,3,liquid
11705,A19RPDCMN4HJ8M,18,brush
11706,AYC0EKXYI2T8K,3,liquid
11707,A1UJR4T1DAC8BI,9,worked
11708,A2G802DC2EOBBR,14,recommendation
11709,A2CDGZWYTUTM2E,15,advertise
11710,A12WV3TL2PXS5Q,14,recommendation
11711,A1CST2WUA32GP0,15,advertise
11712,A1XB5GYF0F9XOS,3,liquid
11713,AB6Z7SZM9QOR,16,bucket
11714,A1J9NIOVQZ6NDQ,14,recommendation
11715,AMM1LWD9T1B92,7,quality
11716,A3STK5WDK5UB58,16,bucket
11717,A3FKHS9EGWXUMI,18,brush
11718,A1V9SSULL3FA1B,5,shipping
11719,AZBLP8S3CHH3,14,recommendation
11720,A3UG560XOF41BS,14,recommendation
11721,A1LOENXGC0WRI2,3,liquid
11722,ATY7KZY3K9VUC,14,recommendation
11723,A3TA1UJWRJF9NC,3,liquid
11724,A1Z4GII5CHCDG7,14,recommendation
11725,ATMQFK1UA9QX0,16,bucket
11726,A1NMV4MGCEHLZS,3,liquid
11727,A2PO4RRGNWDLH5,15,advertise
11728,A3OWVNXWOPTSYG,3,liquid
11729,A2M6KIXLNJBFGW,0,plastic
11730,A6O68OHIL8QFJ,0,plastic
11731,AENRE9BP7LJMK,3,liquid
11732,A1FAETFXIWAELQ,3,liquid
11733,AHCM2GKBTLDY6,15,advertise
11734,A20IACSMBLW6CY,16,bucket
11735,A1Z5V73IRZ1FE,3,liquid
11736,AMZIKEI8XB73A,10,rubber
11737,A3BVD73B3P9B9U,16,bucket
11738,A24YP3PNYEGZBW,3,liquid
11739,A3H20ZQC0D6F74,16,bucket
11740,A1N087XH2AUKWP,14,recommendation
11741,AF0E1Q98HR1AH,14,recommendation
11742,A3SYG0AVVZ1GYO,3,liquid
11743,A11VLLTEZX2L0V,3,liquid
11744,A195N77NYOW2PO,3,liquid
11745,AAY0Q5CSSF3YL,14,recommendation
11746,A2UFNB9REUD4I3,3,liquid
11747,A1DK6GCJ9YQJHH,14,recommendation
11748,AZV2U6GU5QA6C,14,recommendation
11749,A3Q15U42UMI6NP,3,liquid
11750,AZ4TULAIAL4DS,18,brush
11751,A187ABCO57F5NF,16,bucket
11752,A14FOM1BCWRR3L,14,recommendation
11753,A26TN8EFJUI8RM,16,bucket
11754,A3PJ0N80WO0IT1,3,liquid
11755,A19D5QX33M48NU,16,bucket
11756,A1OOLS3367Y7M4,16,bucket
11757,AV8DFL38JP606,13,washing
11758,A22IOBJCF9UR12,14,recommendation
11759,A2G802DC2EOBBR,3,liquid
11760,A0473259F6GQNBD88IYN,3,liquid
11761,AA9RGE8TOL081,16,bucket
11762,A2HD6G443MGH2A,3,liquid
11763,A1NBCILN691SXH,3,liquid
11764,ACX25O6EVKQL6,3,liquid
11765,A1ASWEF2XS078F,16,bucket
11766,A3HF8SHOKQ25YS,14,recommendation
11767,A2NETQS1BKVVTI,14,recommendation
11768,A38VYNBPE3ITQV,3,liquid
11769,A1EZJQR0OJMFPD,3,liquid
11770,A1542J0VRQ31TC,16,bucket
11771,AQ9YYLSAQ830Q,3,liquid
11772,A1Q5FIU1WYXJ81,14,recommendation
11773,AAOQFIW9UPD8M,3,liquid
11774,A3HH340REI4J47,16,bucket
11775,A1N087XH2AUKWP,8,instructions
11776,AF0E1Q98HR1AH,3,liquid
11777,AVXC6UHG42PPW,3,liquid
11778,A29U1TH833PWNH,15,advertise
11779,A18FOZ2W81QI45,3,liquid
11780,A3Q15U42UMI6NP,14,recommendation
11781,AGOAE8SG6972J,16,bucket
11782,A2JP6PEBS5Y2WK,16,bucket
11783,A3SA3WRSUTD6TH,3,liquid
11784,A2HRHF83I3NDGT,16,bucket
11785,A1GA6VKP9EHZCE,18,brush
11786,A1GGWEX2RW0IRW,14,recommendation
11787,A3DV41BS0CMIW6,16,bucket
11788,A2Y26BXUHEVR6S,5,shipping
11789,A34JJD9972803Q,14,recommendation
11790,A9V1CCMYQF82Z,9,worked
11791,A17YNL1FBBH5B5,10,rubber
11792,A108AWE1CYYZVB,9,worked
11793,AIT1LLE8VOFFP,9,worked
11794,ATUP4GIXRJSLC,14,recommendation
11795,A1L2STZ2U6Q607,0,plastic
11796,A1GF0WPHBQBGVC,9,worked
11797,A1WJ1Z7QCAYGG2,9,worked
11798,A1NVH85N0ASOZB,7,quality
11799,A5XHKZI94YYTH,16,bucket
11800,A2W8XXKJLPKDL1,18,brush
11801,AENRE9BP7LJMK,14,recommendation
11802,AIFWP4G8OWDC6,14,recommendation
11803,AHDG8TYWO1BWW,14,recommendation
11804,AXP9CF1UTFRSU,10,rubber
11805,AGOAE8SG6972J,6,light
11806,A2YZEJW44FSFGN,14,recommendation
11807,A1A42293Y4MXWO,7,quality
11808,A2Y26BXUHEVR6S,5,shipping
11809,A3KNBMKZJR1G7P,15,advertise
11810,AK2K7ERH2KCJL,14,recommendation
11811,A1L2STZ2U6Q607,9,worked
11812,A1GF0WPHBQBGVC,3,liquid
11813,A1WJ1Z7QCAYGG2,14,recommendation
11814,AENRE9BP7LJMK,14,recommendation
11815,A6KGOJ4B23GQ5,18,brush
11816,A1Z5V73IRZ1FE,3,liquid
11817,A195N77NYOW2PO,14,recommendation
11818,AIFWP4G8OWDC6,18,brush
11819,AHDG8TYWO1BWW,14,recommendation
11820,AZV2U6GU5QA6C,3,liquid
11821,AGOAE8SG6972J,3,liquid
11822,APGE05SC50SPL,14,recommendation
11823,A228MG8LC5AAS8,14,recommendation
11824,A1FZ1O1T4FT2BR,0,plastic
11825,A2MCZJVRCAYVD8,0,plastic
11826,A3CZBEJLN5CQK0,14,recommendation
11827,A3GCFYN9Q7PR63,18,brush
11828,A2QYCCUIMGYC4R,5,shipping
11829,ASDD1VD6KB8VG,0,plastic
11830,A3SXKYI5YM9I62,0,plastic
11831,ADWJ56WGUT8XH,10,rubber
11832,A2RV7E3NGG70MZ,0,plastic
11833,ATCMNVR67PKFQ,5,shipping
11834,A1ECHITJFUM7P9,8,instructions
11835,A2FHQR1KU3M27N,15,advertise
11836,A30L3MT5R27336,19,travel
11837,A1S8MB9KUAFUB9,19,travel
11838,A14PCZ9HUA1MTC,19,travel
11839,AF0ZR65G4QK28,19,travel
11840,A3I0IOKS3IV3WY,19,travel
11841,A3Q6N3W4ZN71X,19,travel
11842,A14I1F2H7NOYDC,8,instructions
11843,AITGJN1H0Y1J8,5,shipping
11844,A1FY8KFQYXAC48,15,advertise
11845,A501FAO4AVC4S,5,shipping
11846,A2H2G2ZAAS23ZZ,14,recommendation
11847,A1O7IVALWWNHIJ,7,quality
11848,A17UCGI4AD27WB,15,advertise
11849,A39S6UV6LFECE4,8,instructions
11850,A1KZ7VGELAJ0NI,18,brush
11851,A12DLQIZPX99IF,5,shipping
11852,A2YBJUGE0Q61NZ,16,bucket
11853,A3P1508PZ0UADD,7,quality
11854,A8DR7GVMQQJUC,7,quality
11855,A1S3THF8C504X1,10,rubber
11856,A1E3SN8V7AAIR4,7,quality
11857,A2QNW2W6OJMJUX,8,instructions
11858,A210MOW8BZ6YWF,10,rubber
11859,AFL99CTQKT2X4,0,plastic
11860,A3MGPKTHSKRFUW,18,brush
11861,A3NUTV2YC1Z5UE,14,recommendation
11862,A1K7Z4L0VV0P9Z,8,instructions
11863,A3GU1MRGAM15Z2,0,plastic
11864,ASGXHN4P5M2YK,6,light
11865,A5XHKZI94YYTH,6,light
11866,A25QOOC1QRADAC,6,light
11867,A16A53XJMYEYJ2,7,quality
11868,AZ1P0VITRUJSY,5,shipping
11869,A1PSH8G39ZM6M,17,camp
11870,A2Z42KJSBJFM0V,0,plastic
11871,AT0Z251RQDQD9,14,recommendation
11872,A1WVFNHVUDC6IL,17,camp
11873,A2I7FNNMP8ALI4,15,advertise
11874,A6J5VQ77QM0TW,10,rubber
11875,A31N8VB8IXO2XB,17,camp
11876,A2EMM9HWOSY2Q5,15,advertise
11877,A1AWAPYPSXKIZP,17,camp
11878,A3FNO6IZUZMIYI,19,travel
11879,A379743JG9I677,0,plastic
11880,A1K3O5HTQ3CY0C,17,camp
11881,A9SZLKDNGUZ7B,0,plastic
11882,A3PUJSAHWHZTOH,8,instructions
11883,AL6CK95WQLYFD,0,plastic
11884,A2RNYW2HIQBGSM,15,advertise
11885,A2G7B7FKP2O2PU,9,worked
11886,A1PS4OYWUB0VX,15,advertise
11887,A31Y28UEDXQ0HB,18,brush
11888,A35HUT8MQMT21L,18,brush
11889,A2Z28WCCXGPY2N,0,plastic
11890,AZP8DAHJCFWPH,0,plastic
11891,A1DIPVFBDL4W6R,0,plastic
11892,A1LQC225SE8UNI,0,plastic
11893,A1KCEFHPULW0OU,7,quality
11894,A1L95XFBIMJ66Y,0,plastic
11895,AN30G4IKL1BMZ,0,plastic
11896,A3LV13M3A9G6HB,8,instructions
11897,A1T96E1PZRKJ5G,8,instructions
11898,A2WQUFBCB8DC66,14,recommendation
11899,A3VDKDMVGGTD7W,0,plastic
11900,A13V1YUISXUH2P,0,plastic
11901,A6BGZ99XBZ0CB,8,instructions
11902,A3E0OQIXU6S3CI,0,plastic
11903,A1Y3YM1XM3N71S,15,advertise
11904,A22OID35VVS8WY,8,instructions
11905,A3VDKDMVGGTD7W,8,instructions
11906,ANKOT3FZUUVGT,10,rubber
11907,A3EU8AGIO8KX7A,7,quality
11908,A1231ZWZ66NDHF,8,instructions
11909,A12F8UHTO6L219,8,instructions
11910,A2Z14EFCA3IZHX,0,plastic
11911,A1PWAQ3RHJUXNL,6,light
11912,A3LEX57MLF6UTO,14,recommendation
11913,A6DF9OQYVGS8X,13,washing
11914,ANX1UJ2S3WOAM,13,washing
11915,ABDSV77EFJJV3,13,washing
11916,A3PD8JD9L4WEII,7,quality
11917,A27M75LRSJ788H,16,bucket
11918,A346MAIT1GXHOH,7,quality
11919,A2HCVSW58J99GQ,13,washing
11920,A1JZE0P75SWGD9,10,rubber
11921,ACU1C6JXNFXLI,18,brush
11922,AA9QNONE3ICLP,13,washing
11923,A3KNBMKZJR1G7P,13,washing
11924,ATJ77Q6RX41T6,15,advertise
11925,A2IETP3EOYU4UW,13,washing
11926,A7NP2PRGDPWH3,13,washing
11927,A2UQ0A9S5ONPXY,17,camp
11928,A1SI5PT3CA9OWW,16,bucket
11929,A1XO3V9O524VCQ,16,bucket
11930,A2V45C9DRJ83MT,13,washing
11931,A14SHX81H8FGDO,13,washing
11932,AQINPIMC09ZAT,16,bucket
11933,A2337VEHDVLBDR,16,bucket
11934,A20TGQOBB3N8FM,13,washing
11935,A207RZZFU7MRH3,17,camp
11936,A23FRR1X1VVPZD,13,washing
11937,A3PUWIKP32K41A,15,advertise
11938,A6II57Q2ZA9M7,13,washing
11939,A2SQY00R8ITYPD,13,washing
11940,AY6VXIWYGNATL,5,shipping
11941,A7KV8S5PXXPM8,10,rubber
11942,A1O4DGGWSNUG9O,16,bucket
11943,A1O8UNGGAWASKF,7,quality
11944,A3OMH3SE2OKL40,13,washing
11945,AMTP99FS7VJ6K,13,washing
11946,AIFWP4G8OWDC6,18,brush
11947,AE3B4JNHK2AWA,13,washing
11948,A2LPB4WCIMVPOI,13,washing
11949,A2WA3CPIL2W2GT,3,liquid
11950,A39ZXTQZHRS8MV,16,bucket
11951,A1JUTJ04CN4P1N,18,brush
11952,A19RPDCMN4HJ8M,0,plastic
11953,A1UJR4T1DAC8BI,3,liquid
11954,A1M625IR8B61YY,3,liquid
11955,ACU1C6JXNFXLI,11,cleaning
11956,A2NAZ6EX7YIA7N,17,camp
11957,ATUP4GIXRJSLC,14,recommendation
11958,A636SDCLXDASU,11,cleaning
11959,A3RLJ74U6JXAZV,11,cleaning
11960,A1N087XH2AUKWP,3,liquid
11961,A7Y8QRB01IFXH,11,cleaning
11962,A18FOZ2W81QI45,3,liquid
11963,A3HL8JNA8YY7V2,3,liquid
11964,A2Z28WCCXGPY2N,0,plastic
11965,A4JPQIDGNOSJK,18,brush
11966,A3E6JBXN9KFHRX,0,plastic
11967,ALPR12S8RGF1Z,18,brush
11968,A31GW2PZYY0Z20,16,bucket
11969,A34H1TFXR2MZ7U,0,plastic
11970,A3N9D31Y2TDAKG,16,bucket
11971,A3I23XW4L5ITOG,8,instructions
11972,AUL2CD4MXGFA5,12,pressure
11973,A1R8TL0ECQA6VL,18,brush
11974,A1VEKMVQAU3D4I,0,plastic
11975,A12F8UHTO6L219,9,worked
11976,AK36FOOA3FOZ0,16,bucket
11977,AOWF9T81XMX2S,0,plastic
11978,A2BESOGVKO9IUQ,8,instructions
11979,AU11R9QF65EH3,15,advertise
11980,ACF4FS52O8XTL,7,quality
11981,A3891790Z44IHC,15,advertise
11982,A1IIQO2453V234,9,worked
11983,A1WJV6LHZUMFQN,0,plastic
11984,A9BVHFGX28SNZ,2,engines
11985,AZYBZEVISD0YX,14,recommendation
11986,A1KCEFHPULW0OU,0,plastic
11987,A3CQXEI81Z92LP,0,plastic
11988,A2KF3H5304I4IA,7,quality
11989,AH6HBXJ9HI1LH,0,plastic
11990,A3BIR2418I0M3N,7,quality
11991,A2CHEBHJ7G17CN,0,plastic
11992,A347668YWJIIYP,5,shipping
11993,AY57N4GD6TVDP,0,plastic
11994,A355C0IRPK7BSD,0,plastic
11995,AKLUFVL8A311U,7,quality
11996,A1TC0F8RKPF82A,15,advertise
11997,A2TVK0MRET9GPS,0,plastic
11998,ARPDVBJWAW9E7,9,worked
11999,A1157JBNCPCA5Q,7,quality
12000,A34QWSNWLMOF2,5,shipping
12001,A117PEASIX5TJ,0,plastic
12002,A3433V6H1NDFGP,9,worked
12003,ADFQS81MLFSIJ,7,quality
12004,A2PHXB4LFHO5UZ,5,shipping
12005,A1JCAHHSO2BRCI,7,quality
12006,AUZ501M7CEIJV,17,camp
12007,AQZW2TIG6PBAE,1,winter batteries
12008,A1MBMOD1WE3PF7,5,shipping
12009,A2VHJYIE8SGPCV,1,winter batteries
12010,A35HUT8MQMT21L,16,bucket
12011,A1FZPOAI4D3QZK,14,recommendation
12012,A24VETXLTZA15L,16,bucket
12013,A3JCBDXNF0ZB66,1,winter batteries
12014,AF7D0R98AI0NL,16,bucket
12015,A1IIQO2453V234,18,brush
12016,A2F8ERAS0M7P39,8,instructions
12017,A1C7YEQ5P8AWFY,7,quality
12018,A1G4HOHX1Z1UMP,19,travel
12019,A2M14CFAMF8J7I,1,winter batteries
12020,AL67FYAXDL2TU,16,bucket
12021,A3O8QKI08JRNL,1,winter batteries
12022,A2BESOGVKO9IUQ,2,engines
12023,A35BH7OZJZJE2L,2,engines
12024,AMMH7H9U83VQQ,2,engines
12025,A3UJUX6RZ9WVCB,2,engines
12026,A3NQW8M92CL9SB,5,shipping
12027,A3LUWGB6EOJEC,7,quality
12028,A1BR7CYLDDUALQ,0,plastic
12029,AJXQJ5KGNLRVS,2,engines
12030,A19ETYGUVX1B8,0,plastic
12031,A2QR9IXLMIDL5U,2,engines
12032,A1D5N1GLR0IWPU,2,engines
12033,A1VS1LL905P5L5,16,bucket
12034,AENRE9BP7LJMK,14,recommendation
12035,A3J9T84USTXM9Y,18,brush
12036,A2SCEWWILKJM0H,16,bucket
12037,A6TW412I6RWID,14,recommendation
12038,A14Z6D3IRJ23F7,6,light
12039,A1C5WS021EL3WO,6,light
12040,A21AN9W3LEWN9A,6,light
12041,ALP7A0NNEYU5T,5,shipping
12042,A3PIKZO6KQLSJJ,6,light
12043,AVGU1C2MZQADS,5,shipping
12044,ALQ4ZJ6XCQNHR,6,light
12045,A3ESWJPAVRPWB4,1,winter batteries
12046,A350LKLQIZ1QY1,0,plastic
12047,AQE2B2QSZG0HY,0,plastic
12048,AF6WP7ZTW3W82,8,instructions
12049,ABKUJX7YJZ3DA,15,advertise
12050,A1N2WEZQBREEIM,0,plastic
12051,A2SCEWWILKJM0H,1,winter batteries
12052,A30GWXSWA6QCD7,1,winter batteries
12053,A3APBEIXAEHPP7,1,winter batteries
12054,A26DERB77D2BWN,15,advertise
12055,A2UAT3A0KEON7L,14,recommendation
12056,A2PNBEVAMV28R8,16,bucket
12057,A2G5TBOB0CGLRZ,8,instructions
12058,A2Q3JAF2FM9O4S,8,instructions
12059,A2PA1D7FUYHKH1,8,instructions
12060,A1Q618AI7CRY6,16,bucket
12061,A26MJCGO33GX6L,3,liquid
12062,A1F9Z42CFF9IAY,3,liquid
12063,A2YVE50EG4W19M,16,bucket
12064,A1Z7PH9LKWUUQ,9,worked
12065,AENRE9BP7LJMK,6,light
12066,A1MRJGT93MP36W,14,recommendation
12067,A3E6DQHSW5OH5X,6,light
12068,ANS2B0H2K3LQT,18,brush
12069,A3JJX61ZB1Y28D,18,brush
12070,AW9DZG764KU7E,13,washing
12071,A1E5I7Z7Y7HY76,18,brush
12072,A3MMO1UVNM7D0H,18,brush
12073,A1O78OCRVUDREH,13,washing
12074,A13M0MW2NM4B6R,7,quality
12075,ATZVGP985LF5B,16,bucket
12076,A2LU37PVXBXQZJ,3,liquid
12077,A2ED99D5SXT5KW,0,plastic
12078,A1KCG5U4HAB66U,10,rubber
12079,A36V9OCTKMQI9Q,16,bucket
12080,A1Q6Q0RIAHSL02,5,shipping
12081,A2000T663OJLEA,17,camp
12082,A39ZXTQZHRS8MV,3,liquid
12083,ADC433VUZKOGW,14,recommendation
12084,ASBB0N41LF1E3,16,bucket
12085,A3IIGCFLKVFW8M,3,liquid
12086,A3PFYORMOUR847,8,instructions
12087,ATZVGP985LF5B,8,instructions
12088,A2AWP7JZZU4727,0,plastic
12089,A2Q3JAF2FM9O4S,14,recommendation
12090,A1MQNS1QNI3YPK,3,liquid
12091,AC61U16AJQ8X7,3,liquid
12092,A3CQXEI81Z92LP,3,liquid
12093,A3JJX61ZB1Y28D,17,camp
12094,A2TT3U4U8NMWEL,3,liquid
12095,A3958DHNOFEMB,3,liquid
12096,A2RBTYOF9N0NAZ,8,instructions
12097,AUJGCBVCVF0HP,17,camp
12098,A1FLJ62L8JAQKO,3,liquid
12099,A18DJP0AUKAF52,7,quality
12100,A2ZJ10ZPQEFNQJ,0,plastic
12101,A3HOXLX04H8VDZ,16,bucket
12102,A2MWR05ECJBLLH,16,bucket
12103,A3BE4FT3VKBJ52,3,liquid
12104,A2EOVDLORWQEBT,3,liquid
12105,ADC433VUZKOGW,3,liquid
12106,A3OJD6ZRN2BKLH,3,liquid
12107,A1F9Z42CFF9IAY,3,liquid
12108,ANS2B0H2K3LQT,16,bucket
12109,AXUA525MCJGPM,14,recommendation
12110,ATZVGP985LF5B,9,worked
12111,A17YNL1FBBH5B5,10,rubber
12112,A1YEU9GE4M904X,8,instructions
12113,A2GNJL855VFSJS,16,bucket
12114,A1Q6Q0RIAHSL02,5,shipping
12115,A33FG1YPBIIW5X,14,recommendation
12116,AXUA525MCJGPM,13,washing
12117,ATZVGP985LF5B,9,worked
12118,A2J9Q0H5Y8BQJY,9,worked
12119,A1V9SSULL3FA1B,18,brush
12120,A33JWU69YRMRPQ,14,recommendation
12121,ADK6WW7VJ6F11,12,pressure
12122,A1RUUOL5QBXLJB,14,recommendation
12123,AKZ63DL494UCN,18,brush
12124,A1Q6Q0RIAHSL02,10,rubber
12125,AS5Y2CHTD31NC,12,pressure
12126,A2DFINH7PH42RK,14,recommendation
12127,A1OR9G1SN95QC6,12,pressure
12128,AFNG8O2DXRCUV,9,worked
12129,AZ1P0VITRUJSY,18,brush
12130,A3IXF3BZMBQTJU,14,recommendation
12131,A3SSSVZHCZDCVG,18,brush
12132,A22KRTIWDLOA98,10,rubber
12133,A3999B1P01986J,0,plastic
12134,A2E1TI3CZUC4PU,15,advertise
12135,A2ZJMLZ1IA2YA9,3,liquid
12136,AY4B9XKR85TTK,14,recommendation
12137,A2MOATGOUSVZ5Y,3,liquid
12138,A3TSD77T9DBARX,9,worked
12139,A35W3JQYP0M655,6,light
12140,A2PO4RRGNWDLH5,16,bucket
12141,AUJGCBVCVF0HP,6,light
12142,A2SCFLORGS4PVI,14,recommendation
12143,A3S3VSXEFXBMRC,18,brush
12144,A3OGFGPFIVW7QZ,14,recommendation
12145,A2K6ZD7HQ2OGWM,3,liquid
12146,A27A3VQITXJ4LB,18,brush
12147,A3D1XWMQD0HTZJ,15,advertise
12148,A3Q15U42UMI6NP,15,advertise
12149,A1TJSISL4G8E1A,9,worked
12150,A1PJVW2GSF73E7,7,quality
12151,A3SCKXNV5NQR4I,9,worked
12152,A6VZY3WM01HLS,14,recommendation
12153,A3MH75XEELHGY0,0,plastic
12154,A2LSX4NJBOVQVE,14,recommendation
12155,A34DSW0C4H6IP6,14,recommendation
12156,A1B14L92LJ42B0,7,quality
12157,A21K4V2MW6U8S1,14,recommendation
12158,A1FY8KFQYXAC48,17,camp
12159,AA4VIE70F5EAU,5,shipping
12160,A2G7O8WVSP6SV6,5,shipping
12161,A2715EP3FG4X6X,8,instructions
12162,A3TBRWXT1V8BIV,0,plastic
12163,A34DSW0C4H6IP6,14,recommendation
12164,A2D5UR2N8TYK17,7,quality
12165,AA4VIE70F5EAU,5,shipping
12166,A2X22VSLT7FGBZ,5,shipping
12167,ANS2B0H2K3LQT,11,cleaning
12168,A2PNBEVAMV28R8,11,cleaning
12169,A1V9SSULL3FA1B,11,cleaning
12170,A2LU37PVXBXQZJ,11,cleaning
12171,A1KCG5U4HAB66U,11,cleaning
12172,AGR9X65YNUNJY,11,cleaning
12173,A36V9OCTKMQI9Q,11,cleaning
12174,A3UX3E1B1ULDKG,10,rubber
12175,A2OGYUDNJMHIOT,0,plastic
12176,A29ZTEO6EKSRDV,10,rubber
12177,A1O7IVALWWNHIJ,14,recommendation
12178,A1KY6OX5IXBDZ1,0,plastic
12179,A1CF3O26JTKP9N,18,brush
12180,ALASL4TSSQUSC,13,washing
12181,ANS2B0H2K3LQT,13,washing
12182,A2IUXC55PAOY06,13,washing
12183,A1YEU9GE4M904X,0,plastic
12184,A1NVH85N0ASOZB,14,recommendation
12185,A36V9OCTKMQI9Q,13,washing
12186,ALJ5J8ZSK8F11,18,brush
12187,AAY0Q5CSSF3YL,13,washing
12188,AS5Y2CHTD31NC,13,washing
12189,A2DFINH7PH42RK,18,brush
12190,A1F9Z42CFF9IAY,13,washing
12191,A1A42293Y4MXWO,16,bucket
12192,ANS2B0H2K3LQT,11,cleaning
12193,A1AJQLBVCNMUG2,16,bucket
12194,A1A2U1MG2V2T6Y,17,camp
12195,A3JJX61ZB1Y28D,16,bucket
12196,A1AEMJE2R27T56,16,bucket
12197,AS5Y2CHTD31NC,5,shipping
12198,A2YZEJW44FSFGN,3,liquid
12199,AGLWD7FVS8E1L,0,plastic
12200,A27KCNCPII70WG,5,shipping
12201,A1QW1ILDTB55N5,6,light
12202,AY57N4GD6TVDP,0,plastic
12203,A355C0IRPK7BSD,11,cleaning
12204,A22801HMB53QJS,5,shipping
12205,A234GO3KZYKKTE,5,shipping
12206,AAX0O5PXH6ETM,7,quality
12207,A2E25LQAXZVK8Q,5,shipping
12208,A228B35PGJ9S8I,10,rubber
12209,A3H382Q8HAI8GH,9,worked
12210,A2HTNKFBF4W05K,18,brush
12211,AZFODJ6KW6KQH,3,liquid
12212,A9CEQ9J4J8VI1,13,washing
12213,A820FRC6G2BY,7,quality
12214,AMZIKEI8XB73A,18,brush
12215,A195N77NYOW2PO,14,recommendation
12216,A3QARO29QNADZK,3,liquid
12217,A17B5JLJZDIXYK,5,shipping
12218,AZV2U6GU5QA6C,0,plastic
12219,A3HL8JNA8YY7V2,15,advertise
12220,A2YVE50EG4W19M,15,advertise
12221,A2683OJ85CLWFA,18,brush
12222,ADII6C59KL9TA,0,plastic
12223,A3T7V207KRDE2O,18,brush
12224,AH16L3K5BL4XL,15,advertise
12225,A127JT3KYWUIDQ,6,light
12226,A1UK8H3Z0AN2YA,6,light
12227,A397CWU6DM3O5G,15,advertise
12228,A2LB3D2TGD32P6,6,light
12229,A178FYDM3K4TE8,6,light
12230,AJ43MMJAPEID1,6,light
12231,A3VEFQ25OSXMOQ,6,light
12232,A1O78OCRVUDREH,16,bucket
12233,ATZVGP985LF5B,16,bucket
12234,A34O0KQV4QXWNQ,16,bucket
12235,A2AWP7JZZU4727,16,bucket
12236,AMM1LWD9T1B92,16,bucket
12237,A2G5TBOB0CGLRZ,15,advertise
12238,A2QSB0SBY8NO41,18,brush
12239,A2AFFIW9KTDB8O,16,bucket
12240,A820FRC6G2BY,16,bucket
12241,AKZ63DL494UCN,16,bucket
12242,ANAEMP31PY1YH,16,bucket
12243,ART1PC6ZF9X17,16,bucket
12244,A3JG2CYH7ZOT6W,0,plastic
12245,A2ASP462CGXSMN,12,pressure
12246,A3CZBEJLN5CQK0,12,pressure
12247,AA4VIE70F5EAU,12,pressure
12248,A2Z8MMEACJCJZ9,14,recommendation
12249,A3F5ERIK0OJC92,12,pressure
12250,ANS2B0H2K3LQT,13,washing
12251,A3S1KDXI037SV,13,washing
12252,AA9QNONE3ICLP,13,washing
12253,A2B38WJFTN6MRB,17,camp
12254,AFFJSLANB28F7,13,washing
12255,A17AH2O639G6D0,5,shipping
12256,AUJGCBVCVF0HP,13,washing
12257,AFCQ78N0GKHRZ,13,washing
12258,A2D59MYJE6BTUZ,13,washing
12259,A1Q6Q0RIAHSL02,13,washing
12260,AE3B4JNHK2AWA,13,washing
12261,ASNC4EGU58ZAN,8,instructions
12262,A343JOFNGG9LJA,19,travel
12263,A2FGZJ50RFCL39,19,travel
12264,A1MQNS1QNI3YPK,19,travel
12265,A1IUKMYMAK9TV7,19,travel
12266,AX4UX28BG731C,10,rubber
12267,A3SYLTXLITXYBK,0,plastic
12268,A2E444XGJOEHNK,19,travel
12269,A2TFHHZ7TM48QU,19,travel
12270,A1YW2N9Q2KDLOH,19,travel
12271,A3DLZW0LPYGIW6,18,brush
12272,A1A42293Y4MXWO,5,shipping
12273,ANS2B0H2K3LQT,16,bucket
12274,A30UIX94KZY50P,3,liquid
12275,A1GQV117GJ9CR2,16,bucket
12276,A2AWP7JZZU4727,9,worked
12277,A3AZUX1EW379D0,18,brush
12278,A3H20ZQC0D6F74,3,liquid
12279,A1K68C0SX1BGQM,3,liquid
12280,A2000T663OJLEA,14,recommendation
12281,A2DFINH7PH42RK,3,liquid
12282,A2YZEJW44FSFGN,3,liquid
12283,A3DV41BS0CMIW6,16,bucket
12284,A12BN6KJ19APRJ,18,brush
12285,A1DMR180CA6WDI,15,advertise
12286,A1RUUOL5QBXLJB,16,bucket
12287,A2RBTYOF9N0NAZ,15,advertise
12288,A3EU8AGIO8KX7A,9,worked
12289,A6KGOJ4B23GQ5,7,quality
12290,AI2408SDL4901,14,recommendation
12291,A2DFINH7PH42RK,7,quality
12292,A1R5UPSOH21D3D,16,bucket
12293,A3S1KDXI037SV,7,quality
12294,AIEFCFFB8Z8LS,3,liquid
12295,A34O0KQV4QXWNQ,0,plastic
